trapscap1
parameters 49
# exponents ... coefficient
	  0   0   0   2   1   0    -1.39399e-02 
	  0   0   1   0   1   0    9.53546e-03 
	  0   0   0   2   0   1    5.22059e-03 
	  0   0   1   0   0   2    -2.11655e-02 
	  0   1   0   1   0   0    -4.99460e-02 
	  0   2   0   1   0   0    -4.40537e-02 
	  0   0   0   0   3   0    -8.12172e-03 
	  0   1   0   0   1   1    -2.40109e-02 
	  1   1   0   0   0   0    3.21280e-02 
	  1   0   0   0   1   0    -5.44034e-03 
	  0   0   2   1   1   0    1.19774e-02 
	  0   0   2   0   0   1    -1.28957e-02 
	  0   0   1   0   0   0    1.51573e-02 
	  0   1   0   1   0   2    1.45530e-02 
	  0   0   1   2   0   0    -2.92900e-02 
	  0   0   1   0   0   1    1.83689e-02 
	  0   1   0   3   0   0    1.24606e-02 
	  2   0   0   0   0   0    3.61388e-03 
	  0   1   1   1   1   0    -1.56868e-02 
